(Time->(Latitude,	Longitude,	Symbol,	Category,	Pressure,	PressureOCI,	RadiusOCI,	Radius1000hPa,	RadiusMaxWinds,	MeanWind,	WindGust,	VerticalExtent,	Uncertainty,	FinalT,	CurrentIntensity,	GaleRadius,	StrongGaleRadius,	StormRadius,	HurricaneRadius,	NEGaleRadius,	SEGaleRadius,	SWGaleRadius,	NWGaleRadius,	NEStrongGaleRadius,	SEStrongGaleRadius,	SWStrongGaleRadius,	NWStrongGaleRadius,	NEStormRadius,	SEStormRadius,	SWStormRadius,	NWStormRadius,	NEHurricaneRadius,	SEHurricaneRadius,	SWHurricaneRadius	NWHurricaneRadius,	P5Wind,	DataSource,	Land/Water,	CycloneStatus,	HowLocation,	DataTNoDvorak,	ModelTNoDvorak,	PatternTNoDvorak,	UncPressure,	HowPressure,	P/W_Method,	HowMaxWindRadius,	HowGaleRadius,	HowStormRadius,	HowHurricaneRadius,	UncMaxWindSpeed,	HowMaxWindSpeed,	HowGust,	EyeRadius,	UncEyeRadius,	HowEyeRadius))
Time[fmt=yyyy-MM-dd'T'HH:mm:ss'Z'],	Latitude,	Longitude,	Symbol,	Category,	Pressure,	PressureOCI,	RadiusOCI,	Radius1000hPa,	RadiusMaxWinds,	MeanWind,	WindGust,	VerticalExtent,	Uncertainty,	FinalT,	CurrentIntensity,	GaleRadius,	StrongGaleRadius,	StormRadius,	HurricaneRadius,	NEGaleRadius,	SEGaleRadius,	SWGaleRadius,	NWGaleRadius,	NEStrongGaleRadius,	SEStrongGaleRadius,	SWStrongGaleRadius,	NWStrongGaleRadius,	NEStormRadius,	SEStormRadius,	SWStormRadius,	NWStormRadius,	NEHurricaneRadius,	SEHurricaneRadius,	SWHurricaneRadius,	NWHurricaneRadius,	P5Wind,	DataSource,	Land/Water,	CycloneStatus,	HowLocation,	DataTNoDvorak,	ModelTNoDvorak,	PatternTNoDvorak,	UncPressure,	HowPressure	P/W_Method,	HowMaxWindRadius,	HowGaleRadius,	HowStormRadius,	HowHurricaneRadius,	UncMaxWindSpeed,	HowMaxWindSpeed,	HowGust,	EyeRadius,	UncEyeRadius,	HowEyeRadius
# Start of data
2018-02-10T06:00:00Z,-17.2,191.3,NaN,-1,968,1010,NaN,NaN,NaN,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2018-02-10T09:00:00Z,-17.8,191.5,NaN,-1,964,1010,NaN,NaN,NaN,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2018-02-10T12:00:00Z,-18.5,191.6,NaN,-1,959,1010,NaN,NaN,NaN,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2018-02-10T15:00:00Z,-18.9,191.6,NaN,-1,957,1010,NaN,NaN,NaN,78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2018-02-10T18:00:00Z,-19.4,191.6,NaN,-1,954,1010,NaN,NaN,NaN,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2018-02-10T21:00:00Z,-19.9,191.7,NaN,-1,954,1010,NaN,NaN,NaN,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2018-02-11T00:00:00Z,-20.4,191.7,NaN,-1,954,1010,NaN,NaN,NaN,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2018-02-11T03:00:00Z,-20.8,191.5,NaN,-1,954,1010,NaN,NaN,NaN,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2018-02-11T06:00:00Z,-21,191.1,NaN,-1,954,1010,NaN,NaN,NaN,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2018-02-11T09:00:00Z,-21.2,190.6,NaN,-1,949,1010,NaN,NaN,NaN,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
